timestamp,generation_ac_kw,generation_pred_kw
2020-06-01 00:00:00,0.0,0.0
2020-06-01 01:00:00,0.0,0.0
2020-06-01 02:00:00,0.0,0.0
2020-06-01 03:00:00,0.0,0.0
2020-06-01 04:00:00,0.0,0.0
2020-06-01 05:00:00,0.0,0.0
2020-06-01 06:00:00,1626.0625000205,357.6074115037412
2020-06-01 07:00:00,7743.6352678,2802.9889511709457
2020-06-01 08:00:00,13150.122321474999,8713.357285939044
2020-06-01 09:00:00,14251.8558036,13886.775465108822
2020-06-01 10:00:00,21428.87276745,15601.667352453307
2020-06-01 11:00:00,20818.55535625,21308.70785666882
2020-06-01 12:00:00,12748.729464299999,20854.969501464337
2020-06-01 13:00:00,17466.475893225,14902.305599019706
2020-06-01 14:00:00,7646.552678525,17192.399242904292
2020-06-01 15:00:00,4363.589732075,9402.718732017589
2020-06-01 16:00:00,3763.094196475,5611.7999947000735
2020-06-01 17:00:00,1968.433928605,3761.881255019809
2020-06-01 18:00:00,446.8950892875,1514.1097129960087
2020-06-01 19:00:00,0.0,312.82656250125
2020-06-01 20:00:00,0.0,0.0
2020-06-01 21:00:00,0.0,0.0
2020-06-01 22:00:00,0.0,0.0
2020-06-01 23:00:00,0.0,0.0
2020-06-02 00:00:00,0.0,0.0
2020-06-02 01:00:00,0.0,0.0
2020-06-02 02:00:00,0.0,0.0
2020-06-02 03:00:00,0.0,0.0
2020-06-02 04:00:00,0.0,0.0
2020-06-02 05:00:00,0.0,0.0
2020-06-02 06:00:00,943.308482146,357.6074115037412
2020-06-02 07:00:00,4245.05848215,2325.0611386587957
2020-06-02 08:00:00,15104.83660715,6264.353535984044
2020-06-02 09:00:00,18801.330357175,15255.075465081325
2020-06-02 10:00:00,17603.222321425,18786.29953995581
2020-06-02 11:00:00,15477.872767875,18630.752544451323
2020-06-02 12:00:00,20288.8071423,17116.49168960184
2020-06-02 13:00:00,25382.695536175,20180.359973619707
2020-06-02 14:00:00,17136.671874975,22733.752992969294
2020-06-02 15:00:00,13213.721874974999,16045.802169532588
2020-06-02 16:00:00,10513.118749975,11806.892494730073
2020-06-02 17:00:00,3151.72767861,8486.898442469808
2020-06-02 18:00:00,304.52083333275,2342.415337999509
2020-06-02 19:00:00,0.0,213.164583332925
2020-06-02 20:00:00,0.0,0.0
2020-06-02 21:00:00,0.0,0.0
2020-06-02 22:00:00,0.0,0.0
2020-06-02 23:00:00,0.0,0.0
2020-06-03 00:00:00,0.0,0.0
2020-06-03 01:00:00,0.0,0.0
2020-06-03 02:00:00,0.0,0.0
2020-06-03 03:00:00,0.0,0.0
2020-06-03 04:00:00,0.0,0.0
2020-06-03 05:00:00,0.0,0.0
2020-06-03 06:00:00,1016.53080357325,357.6074115037412
2020-06-03 07:00:00,5256.778571475,2376.316763657871
2020-06-03 08:00:00,9943.351339325,6972.557598511545
2020-06-03 09:00:00,13076.4705357,11642.035777603825
2020-06-03 10:00:00,16980.487946575,14778.897664923308
2020-06-03 11:00:00,23031.450893375,18194.838482056322
2020-06-03 12:00:00,23224.566964999998,22403.99637745184
2020-06-03 13:00:00,21237.59702355,22235.391849509706
2020-06-03 14:00:00,16377.019196550002,19832.184034131795
2020-06-03 15:00:00,19062.454017775002,15514.045294635089
2020-06-03 16:00:00,8594.765625,15901.004994690074
2020-06-03 17:00:00,6224.529464175001,7144.051254987309
2020-06-03 18:00:00,601.0982142865,4493.376587895009
2020-06-03 19:00:00,0.0,420.76875000054997
2020-06-03 20:00:00,0.0,0.0
2020-06-03 21:00:00,0.0,0.0
2020-06-03 22:00:00,0.0,0.0
2020-06-03 23:00:00,0.0,0.0
2020-06-04 00:00:00,0.0,0.0
2020-06-04 01:00:00,0.0,0.0
2020-06-04 02:00:00,0.0,0.0
2020-06-04 03:00:00,0.0,0.0
2020-06-04 04:00:00,0.0,0.0
2020-06-04 05:00:00,0.0,0.0
2020-06-04 06:00:00,1278.90223213925,357.6074115037412
2020-06-04 07:00:00,5570.7785714500005,2559.976763654071
2020-06-04 08:00:00,11562.5191964,7192.357598494044
2020-06-04 09:00:00,14879.25669645,12775.453277556324
2020-06-04 10:00:00,21361.051339225,16040.84797744831
2020-06-04 11:00:00,21364.83526785,21261.232856911323
2020-06-04 12:00:00,21519.171875699998,21237.36543958434
2020-06-04 13:00:00,23619.621429275,21041.615286999706
2020-06-04 14:00:00,17518.933482175,21499.601118139293
2020-06-04 15:00:00,19626.6017855,16313.385294572588
2020-06-04 16:00:00,13083.04017855,16295.908432097573
2020-06-04 17:00:00,6913.1727679,10285.84344247231
2020-06-04 18:00:00,645.91235119525,4975.426900502508
2020-06-04 19:00:00,0.0,452.138645836675
2020-06-04 20:00:00,0.0,0.0
2020-06-04 21:00:00,0.0,0.0
2020-06-04 22:00:00,0.0,0.0
2020-06-04 23:00:00,0.0,0.0
2020-06-05 00:00:00,0.0,0.0
2020-06-05 01:00:00,0.0,0.0
2020-06-05 02:00:00,0.0,0.0
2020-06-05 03:00:00,0.0,0.0
2020-06-05 04:00:00,0.0,0.0
2020-06-05 05:00:00,0.0,0.0
2020-06-05 06:00:00,1251.48973217075,357.6074115037412
2020-06-05 07:00:00,4231.051785725,2540.7880136761205
2020-06-05 08:00:00,12103.00535715,6254.548848486544
2020-06-05 09:00:00,17026.040624825,13153.793590081325
2020-06-05 10:00:00,20072.999107825002,17543.59672731081
2020-06-05 11:00:00,23655.979018525002,20359.596294931325
2020-06-05 12:00:00,9908.3946428,22841.16606505684
2020-06-05 13:00:00,21420.004463925,12914.071223969706
2020-06-05 14:00:00,21716.605357525,19959.869242394292
2020-06-05 15:00:00,15494.025000075,19251.755607317587
2020-06-05 16:00:00,13274.6767856,13403.104682300072
2020-06-05 17:00:00,7514.90357145,10419.989067407309
2020-06-05 18:00:00,974.363541626,5396.638462987508
2020-06-05 19:00:00,0.0,682.0544791382
2020-06-05 20:00:00,0.0,0.0
2020-06-05 21:00:00,0.0,0.0
2020-06-05 22:00:00,0.0,0.0
2020-06-05 23:00:00,0.0,0.0
2020-06-06 00:00:00,0.0,0.0
2020-06-06 01:00:00,0.0,0.0
2020-06-06 02:00:00,0.0,0.0
2020-06-06 03:00:00,0.0,0.0
2020-06-06 04:00:00,0.0,0.0
2020-06-06 05:00:00,0.0,0.0
2020-06-06 06:00:00,1474.725892855,357.6074115037412
2020-06-06 07:00:00,7763.867410675,2697.053326155096
2020-06-06 08:00:00,12759.042857100001,8727.519785951545
2020-06-06 09:00:00,13555.2321429,13613.019840046323
2020-06-06 10:00:00,19772.46428585,15114.030789963308
2020-06-06 11:00:00,18350.3406245,20149.221919548825
2020-06-06 12:00:00,19198.5035715,19127.21918923934
2020-06-06 13:00:00,18900.3008931,19417.147474059708
2020-06-06 14:00:00,14231.3772329,18196.076742816793
2020-06-06 15:00:00,8988.941071475001,14012.09592008009
2020-06-06 16:00:00,3691.929910775,8849.545932280074
2020-06-06 17:00:00,1253.97232143,3712.0662550298084
2020-06-06 18:00:00,142.43303571925,1013.9865879735089
2020-06-06 19:00:00,0.0,99.703125003475
2020-06-06 20:00:00,0.0,0.0
2020-06-06 21:00:00,0.0,0.0
2020-06-06 22:00:00,0.0,0.0
2020-06-06 23:00:00,0.0,0.0
2020-06-07 00:00:00,0.0,0.0
2020-06-07 01:00:00,0.0,0.0
2020-06-07 02:00:00,0.0,0.0
2020-06-07 03:00:00,0.0,0.0
2020-06-07 04:00:00,0.0,0.0
2020-06-07 05:00:00,0.0,0.0
2020-06-07 06:00:00,1460.5549107,357.6074115037412
2020-06-07 07:00:00,4404.36919645,2687.1336386465955
2020-06-07 08:00:00,8392.256696475,6375.871035994045
2020-06-07 09:00:00,16523.571874975,10556.269527608823
2020-06-07 10:00:00,19974.54732105,17191.86860241581
2020-06-07 11:00:00,25593.988393075,20290.680044188823
2020-06-07 12:00:00,24268.216518175002,24197.77262724184
2020-06-07 13:00:00,17341.53973185,22965.94653673221
2020-06-07 14:00:00,15918.724999869999,17104.943929941794
2020-06-07 15:00:00,16338.513839325002,15193.239356959086
2020-06-07 16:00:00,11828.953124925,13994.246869775074
2020-06-07 17:00:00,5443.10267865,9407.98250493481
2020-06-07 18:00:00,546.5343750022499,3946.3778380275085
2020-06-07 19:00:00,0.0,382.57406250157493
2020-06-07 20:00:00,0.0,0.0
2020-06-07 21:00:00,0.0,0.0
2020-06-07 22:00:00,0.0,0.0
2020-06-07 23:00:00,0.0,0.0
2020-06-08 00:00:00,0.0,0.0
2020-06-08 01:00:00,0.0,0.0
2020-06-08 02:00:00,0.0,0.0
2020-06-08 03:00:00,0.0,0.0
2020-06-08 04:00:00,0.0,0.0
2020-06-08 05:00:00,0.0,0.0
2020-06-08 06:00:00,1335.2325892742501,357.6074115037412
2020-06-08 07:00:00,5304.911160775,2599.408013648571
2020-06-08 08:00:00,10864.101785675,7006.250411021544
2020-06-08 09:00:00,20800.929583025,12286.561090048825
2020-06-08 10:00:00,24631.8142852,20186.01899805081
2020-06-08 11:00:00,23454.44955325,23550.76691909382
2020-06-08 12:00:00,20679.603124825,22700.09543936434
2020-06-08 13:00:00,19683.317857000002,20453.917161387206
2020-06-08 14:00:00,22100.31339245,18744.188617546795
2020-06-08 15:00:00,17899.21473195,19520.35123176509
2020-06-08 16:00:00,10276.65625005,15086.737494612573
2020-06-08 17:00:00,4757.149553575,8321.374692522308
2020-06-08 18:00:00,734.1723214225,3466.210650475009
2020-06-08 19:00:00,0.0,513.9206249957499
2020-06-08 20:00:00,0.0,0.0
2020-06-08 21:00:00,0.0,0.0
2020-06-08 22:00:00,0.0,0.0
2020-06-08 23:00:00,0.0,0.0
2020-06-09 00:00:00,0.0,0.0
2020-06-09 01:00:00,0.0,0.0
2020-06-09 02:00:00,0.0,0.0
2020-06-09 03:00:00,0.0,0.0
2020-06-09 04:00:00,0.0,0.0
2020-06-09 05:00:00,0.0,0.0
2020-06-09 06:00:00,1562.6325893475,357.6074115037412
2020-06-09 07:00:00,5485.152678525,2758.5880136998458
2020-06-09 08:00:00,14015.081696425,7132.419473446544
2020-06-09 09:00:00,18931.923214324997,14492.247027573823
2020-06-09 10:00:00,21352.606249375,18877.71453996081
2020-06-09 11:00:00,23540.416071525,21255.32129401632
2020-06-09 12:00:00,20290.960267399998,22760.27200215684
2020-06-09 13:00:00,21207.922767475,20181.867161189704
2020-06-09 14:00:00,15664.21339295,19811.412054879293
2020-06-09 15:00:00,17430.4790179,15015.081232115088
2020-06-09 16:00:00,11499.323660675,14758.622494777574
2020-06-09 17:00:00,5098.8642857,9177.241879959807
2020-06-09 18:00:00,729.79508928775,3705.410962962509
2020-06-09 19:00:00,0.0,510.85656250142495
2020-06-09 20:00:00,0.0,0.0
2020-06-09 21:00:00,0.0,0.0
2020-06-09 22:00:00,0.0,0.0
2020-06-09 23:00:00,0.0,0.0
2020-06-10 00:00:00,0.0,0.0
2020-06-10 01:00:00,0.0,0.0
2020-06-10 02:00:00,0.0,0.0
2020-06-10 03:00:00,0.0,0.0
2020-06-10 04:00:00,0.0,0.0
2020-06-10 05:00:00,0.0,0.0
2020-06-10 06:00:00,1458.8169642705,357.6074115037412
2020-06-10 07:00:00,6520.9986607,2685.917076145946
2020-06-10 08:00:00,9372.570535750001,7857.511660969045
2020-06-10 09:00:00,15421.483035674999,11242.489215101326
2020-06-10 10:00:00,13166.725892800001,16420.406414905807
2020-06-10 11:00:00,16401.389285675,15525.205044413824
2020-06-10 12:00:00,25414.3049111,17762.953252061838
2020-06-10 13:00:00,20616.375893174998,23768.208411779706
2020-06-10 14:00:00,12594.222767874999,19397.32924286929
2020-06-10 15:00:00,7590.844642825,12866.087794562587
2020-06-10 16:00:00,8498.70535715,7870.878432225074
2020-06-10 17:00:00,4067.878571375,7076.809067492309
2020-06-10 18:00:00,360.0562499975,2983.7209629350086
2020-06-10 19:00:00,0.0,252.03937499825
2020-06-10 20:00:00,0.0,0.0
2020-06-10 21:00:00,0.0,0.0
2020-06-10 22:00:00,0.0,0.0
2020-06-10 23:00:00,0.0,0.0
2020-06-11 00:00:00,0.0,0.0
2020-06-11 01:00:00,0.0,0.0
2020-06-11 02:00:00,0.0,0.0
2020-06-11 03:00:00,0.0,0.0
2020-06-11 04:00:00,0.0,0.0
2020-06-11 05:00:00,0.0,0.0
2020-06-11 06:00:00,554.908482145,357.6074115037412
2020-06-11 07:00:00,2938.8772320775,2053.1811386580957
2020-06-11 08:00:00,6422.15312505,5350.026660933294
2020-06-11 09:00:00,9281.66696435,9177.197027611324
2020-06-11 10:00:00,12063.0950893,12122.53516497831
2020-06-11 11:00:00,16460.245982125,14752.663481963824
2020-06-11 12:00:00,17189.8758929,17804.15293957684
2020-06-11 13:00:00,13628.22455355,18011.108099039706
2020-06-11 14:00:00,17578.945982225,14505.623305131794
2020-06-11 15:00:00,14656.357142875,16355.394044607587
2020-06-11 16:00:00,8647.669196425,12816.737182260073
2020-06-11 17:00:00,3595.7986607225,7181.083754984809
2020-06-11 18:00:00,525.8973214272501,2653.265025478259
2020-06-11 19:00:00,0.0,368.128124999075
2020-06-11 20:00:00,0.0,0.0
2020-06-11 21:00:00,0.0,0.0
2020-06-11 22:00:00,0.0,0.0
2020-06-11 23:00:00,0.0,0.0
2020-06-12 00:00:00,0.0,0.0
2020-06-12 01:00:00,0.0,0.0
2020-06-12 02:00:00,0.0,0.0
2020-06-12 03:00:00,0.0,0.0
2020-06-12 04:00:00,0.0,0.0
2020-06-12 05:00:00,0.0,0.0
2020-06-12 06:00:00,649.146875005,357.6074115037412
2020-06-12 07:00:00,2262.571428545,2119.148013660096
2020-06-12 08:00:00,6386.948214325,4876.612598460544
2020-06-12 09:00:00,12252.843303599999,9152.553590103824
2020-06-12 10:00:00,15273.406696525,14202.358602453307
2020-06-12 11:00:00,18107.113839550002,16999.88160702132
2020-06-12 12:00:00,17443.41562515,18956.960439774342
2020-06-12 13:00:00,18163.8196428,18188.585911614704
2020-06-12 14:00:00,15329.362946475001,17680.539867606793
2020-06-12 15:00:00,11339.917857100001,14780.68591958259
2020-06-12 16:00:00,5911.611607125,10495.229682217574
2020-06-12 17:00:00,4019.62500005,5265.843442474809
2020-06-12 18:00:00,682.6406250015,2949.943463007509
2020-06-12 19:00:00,0.0,477.84843750104994
2020-06-12 20:00:00,0.0,0.0
2020-06-12 21:00:00,0.0,0.0
2020-06-12 22:00:00,0.0,0.0
2020-06-12 23:00:00,0.0,0.0
2020-06-13 00:00:00,0.0,0.0
2020-06-13 01:00:00,0.0,0.0
2020-06-13 02:00:00,0.0,0.0
2020-06-13 03:00:00,0.0,0.0
2020-06-13 04:00:00,0.0,0.0
2020-06-13 05:00:00,0.0,0.0
2020-06-13 06:00:00,1136.936607131,357.6074115037412
2020-06-13 07:00:00,6519.605803525,2460.6008261482957
2020-06-13 08:00:00,13890.1857143,7856.536660946544
2020-06-13 09:00:00,17806.6915181,14404.819840086326
2020-06-13 10:00:00,22417.38705315,18090.05235260331
2020-06-13 11:00:00,26293.791964575,22000.667856658823
2020-06-13 12:00:00,25740.473660675,24687.63512729184
2020-06-13 13:00:00,18726.96205355,23996.526536482208
2020-06-13 14:00:00,22933.938392775,18074.739555131793
2020-06-13 15:00:00,18132.038392225,20103.888731992585
2020-06-13 16:00:00,8396.755803525,15249.714056805073
2020-06-13 17:00:00,3006.7325893425,7005.444379954809
2020-06-13 18:00:00,506.66383928275,2240.918775512259
2020-06-13 19:00:00,0.0,354.664687497925
2020-06-13 20:00:00,0.0,0.0
2020-06-13 21:00:00,0.0,0.0
2020-06-13 22:00:00,0.0,0.0
2020-06-13 23:00:00,0.0,0.0
2020-06-14 00:00:00,0.0,0.0
2020-06-14 01:00:00,0.0,0.0
2020-06-14 02:00:00,0.0,0.0
2020-06-14 03:00:00,0.0,0.0
2020-06-14 04:00:00,0.0,0.0
2020-06-14 05:00:00,0.0,0.0
2020-06-14 06:00:00,1127.83482140875,357.6074115037412
2020-06-14 07:00:00,6836.839285775,2454.229576142721
2020-06-14 08:00:00,9812.787499925,8078.600098521543
2020-06-14 09:00:00,16365.016071349999,11550.641090023824
2020-06-14 10:00:00,20554.06383935,17080.879539878308
2020-06-14 11:00:00,17371.242410775,20696.341606998823
2020-06-14 12:00:00,14370.6017858,18441.85043963184
2020-06-14 13:00:00,20411.994196475,16037.616224069705
2020-06-14 14:00:00,20642.760714275,19254.262055179293
2020-06-14 15:00:00,16711.580357075,18500.064357042585
2020-06-14 16:00:00,8099.366071475,14255.393432200073
2020-06-14 17:00:00,2699.0589285475,6797.271567519809
2020-06-14 18:00:00,374.17767857275,2025.5472129557586
2020-06-14 19:00:00,0.0,261.92437500092495
2020-06-14 20:00:00,0.0,0.0
2020-06-14 21:00:00,0.0,0.0
2020-06-14 22:00:00,0.0,0.0
2020-06-14 23:00:00,0.0,0.0
2020-06-15 00:00:00,0.0,0.0
2020-06-15 01:00:00,0.0,0.0
2020-06-15 02:00:00,0.0,0.0
2020-06-15 03:00:00,0.0,0.0
2020-06-15 04:00:00,0.0,0.0
2020-06-15 05:00:00,0.0,0.0
2020-06-15 06:00:00,1596.8004464045002,357.6074115037412
2020-06-15 07:00:00,5313.6325893,2782.505513639746
2020-06-15 08:00:00,15477.934821449999,7012.355410989045
2020-06-15 09:00:00,18573.986607125,15516.244215091323
2020-06-15 10:00:00,22049.1977683,18627.15891492081
2020-06-15 11:00:00,18917.753125075,21742.93535726382
2020-06-15 12:00:00,15093.7415177,19524.40793964184
2020-06-15 13:00:00,12361.334821575,16543.814036399708
2020-06-15 14:00:00,14634.194643025,13618.800492749293
2020-06-15 15:00:00,13136.47812505,14294.068107167586
2020-06-15 16:00:00,6383.350446475,11752.821869782572
2020-06-15 17:00:00,4163.5575893,5596.060630019809
2020-06-15 18:00:00,419.0035714245,3050.6962754825086
2020-06-15 19:00:00,0.0,293.30249999715
2020-06-15 20:00:00,0.0,0.0
2020-06-15 21:00:00,0.0,0.0
2020-06-15 22:00:00,0.0,0.0
2020-06-15 23:00:00,0.0,0.0
2020-06-16 00:00:00,0.0,0.0
2020-06-16 01:00:00,0.0,0.0
2020-06-16 02:00:00,0.0,0.0
2020-06-16 03:00:00,0.0,0.0
2020-06-16 04:00:00,0.0,0.0
2020-06-16 05:00:00,0.0,0.0
2020-06-16 06:00:00,1007.6312499967501,357.6074115037412
2020-06-16 07:00:00,5485.895089325,2370.087076154321
2020-06-16 08:00:00,11403.921428574999,7132.939161006545
2020-06-16 09:00:00,15462.96875,12664.434840078822
2020-06-16 10:00:00,21218.446875424997,16449.44641493331
2020-06-16 11:00:00,18009.6062496,21161.40973225132
2020-06-16 12:00:00,12566.981696449999,18888.705126809342
2020-06-16 13:00:00,14088.895089375,14775.082161524704
2020-06-16 14:00:00,15113.261607075001,14828.092680209294
2020-06-16 15:00:00,10940.11388895,14629.414982002589
2020-06-16 16:00:00,7184.6205357,10215.366904512573
2020-06-16 17:00:00,3301.30401781,6156.949692477308
2020-06-16 18:00:00,593.0232142787501,2447.1187754395087
2020-06-16 19:00:00,0.0,415.11624999512503
2020-06-16 20:00:00,0.0,0.0
2020-06-16 21:00:00,0.0,0.0
2020-06-16 22:00:00,0.0,0.0
2020-06-16 23:00:00,0.0,0.0
2020-06-17 00:00:00,0.0,0.0
2020-06-17 01:00:00,0.0,0.0
2020-06-17 02:00:00,0.0,0.0
2020-06-17 03:00:00,0.0,0.0
2020-06-17 04:00:00,0.0,0.0
2020-06-17 05:00:00,0.0,0.0
2020-06-17 06:00:00,441.624107143,357.6074115037412
2020-06-17 07:00:00,5672.172767875,1973.8820761566958
2020-06-17 08:00:00,8210.82812495,7263.3335359915445
2020-06-17 09:00:00,12425.151339275,10429.269527541324
2020-06-17 10:00:00,14456.520089275,14322.97422742581
2020-06-17 11:00:00,18258.048214324997,16428.060981946324
2020-06-17 12:00:00,24023.68973255,19062.614502116838
2020-06-17 13:00:00,18241.05714285,22794.777786794708
2020-06-17 14:00:00,15344.71026785,17734.606117641793
2020-06-17 15:00:00,4637.74910721,14791.42904454509
2020-06-17 16:00:00,5294.725,5803.711557294574
2020-06-17 17:00:00,2766.84794638,4834.022817487309
2020-06-17 18:00:00,543.57232143,2072.999525438509
2020-06-17 19:00:00,0.0,380.50062500099995
2020-06-17 20:00:00,0.0,0.0
2020-06-17 21:00:00,0.0,0.0
2020-06-17 22:00:00,0.0,0.0
2020-06-17 23:00:00,0.0,0.0
